Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-19,1,30.00,14700.00,490.00,490.00,490.00
2010-04-20,8,340.00,153830.00,481.00,441.00,441.00
2010-04-21,1,40.00,17320.00,433.00,433.00,433.00
2010-04-22,6,450.00,183200.00,425.00,390.00,390.00
2010-04-25,4,100.00,37950.00,383.00,376.00,376.00
2010-04-26,7,780.00,283150.00,370.00,362.00,362.00
2010-04-28,2,140.00,49210.00,355.00,348.00,348.00
2010-04-29,2,60.00,20700.00,348.00,342.00,342.00
2010-05-09,9,180.00,60260.00,337.00,332.00,332.00
2010-05-11,1,20.00,6600.00,330.00,330.00,330.00
2010-05-16,6,180.00,58460.00,325.00,324.00,324.00
2010-05-24,25,500.00,162000.00,324.00,324.00,324.00
2010-05-30,38,760.00,250800.00,330.00,330.00,330.00
2010-06-03,1,200.00,67200.00,336.00,336.00,336.00
2010-06-20,2,340.00,114240.00,336.00,336.00,336.00
2010-06-21,65,1300.00,435500.00,335.00,335.00,335.00
2010-06-22,15,300.00,100500.00,335.00,335.00,335.00
2010-06-23,34,680.00,227800.00,335.00,335.00,335.00
2010-06-28,1,30.00,10080.00,336.00,336.00,336.00
2010-06-29,11,2590.00,870390.00,339.00,335.00,339.00
2010-06-30,13,380.00,127980.00,342.00,336.00,336.00
2010-07-19,2,80.00,12480.00,156.00,156.00,156.00
2010-08-16,8,190.00,29070.00,153.00,153.00,153.00
2010-11-25,3,60.00,9000.00,150.00,150.00,150.00
2010-12-07,1,20.00,3060.00,153.00,153.00,153.00
2011-01-04,1,120.00,18000.00,150.00,150.00,150.00
2011-01-05,1,120.00,18360.00,153.00,153.00,153.00
2011-01-17,1,60.00,9180.00,153.00,153.00,153.00
2011-01-20,9,1660.00,254800.00,156.00,150.00,150.00
2011-01-24,4,890.00,131720.00,148.00,148.00,148.00
2011-02-02,1,630.00,93240.00,148.00,148.00,148.00
2011-02-06,4,480.00,70080.00,146.00,146.00,146.00
2011-02-13,1,1110.00,159840.00,144.00,144.00,144.00
2011-02-14,2,970.00,137700.00,142.00,140.00,140.00
2011-02-15,2,1320.00,187440.00,142.00,142.00,142.00
2011-02-20,2,120.00,17400.00,146.00,144.00,146.00
2011-02-22,2,120.00,17520.00,146.00,146.00,146.00
2011-02-23,2,120.00,17520.00,146.00,146.00,146.00
2011-02-28,2,180.00,26100.00,145.00,145.00,145.00
2011-03-01,4,640.00,93180.00,147.00,145.00,145.00
2011-03-03,1,80.00,11600.00,145.00,145.00,145.00
2011-03-13,1,80.00,11440.00,143.00,143.00,143.00
2011-03-16,1,1260.00,180180.00,143.00,143.00,143.00
2011-03-20,1,60.00,8580.00,143.00,143.00,143.00
2011-03-31,2,120.00,16920.00,141.00,141.00,141.00
2011-04-13,1,20.00,2800.00,140.00,140.00,140.00
2011-05-08,4,300.00,41160.00,138.00,136.00,138.00
2011-05-11,4,240.00,32640.00,136.00,136.00,136.00
2011-05-12,1,60.00,8160.00,136.00,136.00,136.00
2011-05-19,9,21840.00,2948400.00,135.00,135.00,135.00
2011-05-22,1,280.00,37800.00,135.00,135.00,135.00
2011-05-23,3,2800.00,378000.00,135.00,135.00,135.00
2011-06-02,5,400.00,54000.00,135.00,135.00,135.00
2011-09-06,1,20.00,2660.00,133.00,133.00,133.00
2011-10-19,1,3890.00,509590.00,131.00,131.00,131.00
2012-01-16,8,160.00,20640.00,129.00,129.00,129.00
